Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
The Church,“Under the Milky Way”,1988,"The Church had already had a taste of the major-label system when they signed to Arista in the late '80s, but it wasn't until they recorded their 1988 album Starfish in Los Angeles that they fully witnessed the excesses of the music industry. Those sessions paired them, uncomfortably, with veteran producers Waddy Watchel and Greg Ladanyi, old-guard industry hands who spent their career recording with acts like Fleetwood Mac, Warren Zevon, and Keith Richards, and who weren't shy about tapping Arista's generous expense account. ""We all had to have our special cars and apartments,"" guitarist Marty Wilson-Piper marveled 20 years later. ""It got so out of control with the egos and the drugs and too much money.""",Starfish,101,Pitchfork,The 200 Best Songs of the 1980s
Sister Nancy,“Bam Bam”,1982,"""Bam Bam"" is one of those songs you know without knowing, a piece of cultural confetti that has fluttered in the margins of pop culture for 30 years. According to the always-fascinating Whosampled.com, it has been sampled 63 times, mostly in hip-hop, as early as 1982 and as recently as 2014, in Major Lazer’s ""Sound Bang"". It was in the 1998 movie Belly and 2014’s The Interview and a Reebok commercial where the former Victoria’s Secret model Miranda Kerr disrobes to her sneakers. Originally written as a riff on a 1966 Toots and the Maytals hit, the song has a simple, almost subliminal quality, like something schoolgirls might chant while jumping rope. Like a lot of early dancehall, it parallels early rap—listen to it alongside Roxanne Shante’s ""Roxanne’s Revenge"", for example, another song by a young woman who sounds both brashly confident and naïve. —Mike Powell",Belly,100,Pitchfork,The 200 Best Songs of the 1980s
Violent Femmes,“Blister in the Sun”,1983,"Has anything so ugly ever been this catchy? Piggybacking on one of the more unforgettable riffs in rock history, the equally memorable chorus of the Violent Femmes' ""Blister in the Sun"" throws Gordon Gano’s un-redemptive sneer into whining, yelping overdrive. The single is the crowning moment on a self-titled debut album full of snotty gutter punk that gained a slow but steady following until it achieved platinum status nearly a decade after being released. That extended climax might seem antithetical to the commonly understood meaning of ""Blister"", which is often interpreted as an ode to masturbation, or premature ejaculation. But really, the song’s enigmatic lyrics remain more of an impressionistic dada explosion than anything that can be diagrammed and explicated. (Gano himself has said there’s nothing much there to actually make sense of.)",Times,99,Pitchfork,The 200 Best Songs of the 1980s
Chaka Khan / Rufus,“Ain't Nobody”,1983,"If you were going just off the lyric sheet, ""Ain’t Nobody"" might seem like something straight out of the '50s teenybopper-romantic songbook—stars are flown through, hearts are filled by a kiss, surrender is sweet. On record, the song tells a completely different story. Chaka doesn’t sound happy about the fact that there’s only one person in the world who can make her happy—in fact she sounds distraught over it. Behind her, Rufus has ditched the thick organic funk that they made their name on and gone all-in on the first wave of digital synthesis, and her vocals soar over an icy, thin, and rigidly clean electronic arrangement that only adds to the feeling of alienation. Mobs of post-disco soul acts would follow Rufus down the digital synth-funk path, and since R&B’s recently become the go-to genre for artists tinkering with pop’s sonic DNA, and tinny digital synths have floated back into fashion, there’s a whole new wave of musicians doing the same thing. The song’s greatest accomplishment isn’t the instrumentation, though—it’s the way the whole thing somehow manages to transmute wrung-out romantic desperation into pure ecstasy. —Miles Raymer",Control,98,Pitchfork,The 200 Best Songs of the 1980s
Cherrelle / Alexander O'Neal,“Saturday Love”,1985,"Everyone else had youthful sexuality covered, but with the form of the duet, mid-'80s R&B claimed as its very own the realm of adult romance. There was Dennis Edwards & Siedah Garret’s slinky and eerie ""Don’t Look Any Further"" in 1984; René & Angela’s seductively strutting ""I’ll Be Good"" a year later; and, perhaps best of all, ""Saturday Love"", 1985’s classiest single by some measure.",Control,97,Pitchfork,The 200 Best Songs of the 1980s
Grace Jones,“Pull Up to the Bumper”,1981,"By the '80s, Grace Jones was already undergoing a chameleonic artistic evolution. She’d moved from Paris back to New York and shifted her sound from disco to reggae-influenced rock and pop, contorting each genre into new, unexpected shapes that all had one pressing, common through-line: they demanded that you move to them. Although 1980's Warm Leatherette was met with lukewarm reviews, when Nightclubbing came a year later her foothold as an international icon was firmly established, with the album’s most controversial single, the seductive, dubby ""Pull Up to the Bumper"", doubling as its best. Born out of a Warm Leatherette session in the Bahamas with reggae rhythm section Sly Dunbar and Robbie Shakespeare, the song evokes an erotic fixation for cars that edges on J.G. Ballard levels of obsession: there’s greasing, spraying, lubricating, long limousines, and, of course, that nominal bumper. Some radio stations refused to play the song because of its sexual undertones, but Jones, in perfectly Jonesian fashion, didn’t seem to care. She was already a lightning rod for attention at this point, and was often criticized for her gender-binary-ignoring appearance—""The future is no sex,"" she's said. Radio aside, ""Bumper"" turned out to be undeniable, infiltrating dance clubs upon a 1985 re-release and becoming a touchstone for post-disco and later innuendo-laden singles from Lady Gaga, Basement Jaxx, Rihanna and more. —Eric Torres",Warm Leatherette,96,Pitchfork,The 200 Best Songs of the 1980s
Change,“The Glow of Love”,1980,"While it wasn't his first appearance on wax—Gregg Diamond's ""Hot Butterfly"" predates ""The Glow of Love"" by two years—Luther Vandross' vocal performance on ""The Glow of Love"" was the first to harness the singer's larger-than-life wellspring of emotion. Whatever Change were, on ""The Glow of Love"", they were Luther Vandross' supporting band first and foremost. The album from which this record is culled is full of powerful records; ""Angel in My Pocket"" was a favorite of Paradise Garage DJ Larry Levan, ""A Lover's Holiday"" is a disco classic, and ""The End"" was a proto-Italo record. But ""Searching"" and the title track nearly overshadow them, if only because Vandross had just begun to spread his wings: this was a star, and soon the world would know his name.",The Joshua Tree,95,Pitchfork,The 200 Best Songs of the 1980s
U2,“With or Without You”,1987,"By 1987, Bono was already known as an ecstatic live performer unafraid of the grand gesture; during U2's Live Aid set two years earlier, he famously ran across the massive Wembley Arena stage before venturing toward the crowd in order to slow dance with a fan. The moment occurred as the quartet played ""Bad"", a song that helped bring dewy atmosphere and slow-rolling builds into the realm of arena rock. ""With or Without You"", the first single off of The Joshua Tree, distills the quiet power of ""Bad"" while flipping its gravitational force—instead of shamelessly reaching out for attention, Bono stands in one place in the song's video, as if his feet are crazy glued to the floor. He wants everyone to come to him.",The Joshua Tree,94,Pitchfork,The 200 Best Songs of the 1980s
Fleetwood Mac,“Gypsy”,1982,"The lore of the excess Fleetwood Mac indulged in at their height of their fame is the stuff of rock legend, a yardstick by which the hedonism of all other bands is measured (save for the Eagles). Amid the unstoppable worldwide post-Rumours ascent of the band, Stevie Nicks penned ""Gypsy"", a pean to before. Back when she was living in a tiny apartment in the Bay Area, waitressing to support herself and then-boyfriend Lindsey Buckingham, back when her best friend and voice coach Robin Snyder was alive. Likely written for the sessions for Nicks’ solo debut Bella Donna, the song eventually surfaced on the band’s 1982 album Mirage, and was characteristic of the more synthetic and slick Mac sound of the '80s. The video for ""Gypsy"" was, at the time, the most expensive music video ever made, and the first ""world premiere"" on MTV. While stadium bands lamenting the humble simplicity of their basement days is a codified part of rock'n'roll, what is really happening here is that Stevie Nicks is singing about her own life and herself in relationship to another woman, about female friendship. Women recording and performing personal songs that they wrote and sang was a relatively new phenomena in rock'n'roll; a hit song authored by a woman about her own creative life and the primacy of another woman in it—the regard of the ""my"" and ""she"" in ""Gypsy""—was almost unheard of—and what makes the song a landmark. —Jessica Hopper",Rumours,93,Pitchfork,The 200 Best Songs of the 1980s
"Bill Withers / Grover Washington, Jr.",“Just the Two of Us”,1981,"In the early '70s, Bill Withers came out of the gate with three smash hits in a 16-month span: ""Ain’t No Sunshine"", ""Use Me"", and ""Lean on Me"". After the hot start, he quickly plateaued, remaining a mainstay on the R&B charts and urban radio but struggling to recapture his early success. He was finally able to strike gold again in 1981, accompanied by soul-jazz saxophonist Grover Washington, Jr., on the smooth jazz ballad ""Just the Two of Us"". A Grammy winner for Best R&B Song, the track finds Withers at his most inviting, welcoming in both lyric and tone. The saxophone has always been the sultriest of woodwind instruments but, when paired with Withers’ hearty timbre, it turns majestic, soaring through the lower octaves and building castles in the sky. —Sheldon Pearce",American Gigolo,92,Pitchfork,The 200 Best Songs of the 1980s
Blondie,“Call Me”,1980,"Debbie Harry's greatest strength as a singer is her uncanny ability to sound aloof and emotional at the same time and, on ""Call Me"", she sounds as tough as anybody in a state of detached cool could be. Give a little of that credit to producer Giorgio Moroder, who put together a synth-washed hard rock robo-stomp that incinerated AOR pretenders on contact. Give a little more credit to that knuckle-slinging Chris Stein riff, which actually notches an unlikely Who Wore It Better victory against Black Sabbath's ""Children of the Grave"" and unspools into an octane-burner of a solo near the end of the eight-minute full-length version.",American Gigolo,91,Pitchfork,The 200 Best Songs of the 1980s
Fela Kuti,“Coffin for Head of State”,1981,"When the military stormed Fela Anikulapo-Kuti’s compound and threw his mother out a second story window, he protested by breaking through government gates to deliver a mock coffin to General Obasanjo’s residence. And then he wrote a 23-minute song about it. Released in 1981, ""Coffin for Head of State"" is one of several tracks Fela recorded in response to that 1977 attack on his Kalakuta compound. By then, Obasanjo had had enough of the outspoken, pot-smoking political dissident, and he was sick of the medium the man had invented to carry the message: Afrobeat. A thousand soldiers were sent in, burning down Kalakuta, beating and violating anyone they could; Kuti’s mother ultimately died from the injuries sustained from her fall.",Heavy Weather,90,Pitchfork,The 200 Best Songs of the 1980s
"Evelyn ""Champagne"" King",“Love Come Down”,1982,"In the 1980s, with the advent of electronics and the shifting texture of popular music, certain producers—from Quincy Jones to Nile Rodgers, Jam & Lewis to Stock Aitken Waterman—became synonymous with certain sonic signatures. Despite his huge influence, one of the most undersung in this category was Kashif Saleem. A solo artist, multi-instrumentalist, producer, and songwriter who'd begun his career at age 15 playing keyboards for disco group B.T. Express, Kashif joined the Mighty M production trio alongside Paul Laurence and Morrie Brown in the early 1980s; with Mighty M and solo, he was in large part responsible for shaping the sound of '80s R&B—and by extension, much of popular music—in disco's wake. And Evelyn ""Champagne"" King's ""Love Come Down"" was an early peak, epitomizing this game-changing sound in a completely singular way.",Heavy Weather,89,Pitchfork,The 200 Best Songs of the 1980s
Tenor Saw,“Ring the Alarm”,1985,"""Ring the alarm/ Another sound is dying,"" runs the refrain of Tenor Saw's ""Ring the Alarm""—a taunt, meant to trumpet the superiority of Sugar Minott's Youthman Promotion soundsystem. (""Four big sound in-a one big lawn/ The don sound a-play the other three keep calm."") ""Ring the Alarm""—sampled or quoted over the years in songs by Naughty By Nature, Fat Joe, Bone Thugs-n-Harmony, Mos Def, Big Audio Dynamite, and even Fugazi—is the story of a sound that just wouldn't quit.",Reign in Blood,88,Pitchfork,The 200 Best Songs of the 1980s
Tracy Chapman,“Fast Car”,1988,"Working class narratives might not chart anymore, but escapism has long been universal. Tracy Chapman’s breakout single—the one she is remembered for most, to this day, along with 1997’s ""Give Me One Reason""—was a multi-character study about keeping sane, keeping safe and keeping a dream alive amidst long odds. The politics and plaintive gait of ""Fast Car"" echoes the simple, guitar-led soul of Bill Withers, who holds his working class roots close, even today. Chapman grew up in recession-era Cleveland but the determinism of a refrain like, ""I had a feeling that I belonged, I had a feeling that I could be someone,"" made it an anthem for all: kids stuck in bum towns and broken homes, single moms, desk drones, and dreamers. (Maybe even a few Reaganites?) Its release toward the end of the decade, as the artifice of new wave and glam rock were being phased out and hip-hop was making itself known, makes ""Fast Car"" one of the musical catalysts for the resurgence of liberalism and counterculture in the radical '90s. —Anupa Mistry",Reign in Blood,87,Pitchfork,The 200 Best Songs of the 1980s
Luther Vandross,“Never Too Much”,1981,"As any true karaoke specialist knows, ""Never Too Much"" is one of the world's worst karaoke records. Its melody—repetitive, predictable, over alternating, familiar block chords—lacks any kind of built-in tension. One can't merely hit the marks and pull off a convincing performance. Even though it's an uptempo pop record—perhaps the most accessible of Vandross' long and varied career—it's also a classicist's R&B cut, the magic tied directly to its performer's preternaturally fluid vocal control. This is why ""Never Too Much"" is also proof of Luther Vandross' tremendous, singular talent. Every drop of its ebullient emotion, those feelings deep enough to swim in, are contained within his incomparable voice. He embodies every second of each line, gives each turn of phrase, each syllable, a subtle, glancing grace. This delicate style lays confidently but gently upon this much less subtle musical backdrop, as if the suggestion of anything so selfish as carnality might disturb the sincerity of his devotion. ""Never Too Much"" is not the apex of Vandross as a singer even on his own debut; ""A House Is Not A Home"" more fully illustrates the depth and power of his vulnerable generosity. Yet within the broad strokes of its funk groove, which hand-holds listeners into a feeling of giddy celebration, Vandross' own voice limns his ecstasy in the aching sadness of its absence—the recognition that love is a surrender of control. —David Drake",Reign in Blood,86,Pitchfork,The 200 Best Songs of the 1980s
Slayer,“Angel of Death”,1986,"Slayer, looped in with Anthrax, Megadeth, and Metallica as part of the ""big four"" of thrash, took early inspiration from both British heavy metal and punk—throughout their career they’ve covered Minor Threat, the Exploited, GBH, and T.S.O.L, among others. In the spirit of their heroes, their third album, 1986’s Reign in Blood, came off like a blunt kick to the head. It was the first metal release for Rick Rubin and Russell Simmons’ Def Jam imprint, and Rubin recorded and produced it, stripping the Southern California quartet’s sound to its barest essentials, echoing the hardcore they’d grown up with, then speeding it up and making it more evil. Further rejecting concessions, they opened Reign in Blood with their most controversial track, the buzzing, pounding ""Angel of Death"".",Reign in Blood,85,Pitchfork,The 200 Best Songs of the 1980s
My Bloody Valentine,“You Made Me Realise”,1988,"On record, it lasts only 30 seconds or so. Live, it can stretch up to 20-plus minutes. My Bloody Valentine's album-length shoegaze masterwork is 1991's Loveless, but the title track from 1988's You Made Me Realise is the Kevin Shield-led Irish band's most emblematic song. And the most potent part of that song is the so-called ""holocaust section,"" which melded the Beatles' psychedelic experiments to Sonic Youth's noise-rock pummel, in the process reaching an early pinnacle for a while new and singular style.",Loveless,84,Pitchfork,The 200 Best Songs of the 1980s
Tears for Fears,“Everybody Wants to Rule the World”,1985,"With their debut record The Hurting, Tears for Fears rivaled Morrissey as the poster children for '80s, British, sad-sack pop—the record was a wailing and gloomy new wave exploration into bloodshed, childhood suffering, and mental breakdowns. And while the band’s second album, Songs from the Big Chair, wasn’t too far a leap in terms of tone (the title was inspired by the psychological melodrama Sybil), musically it was a refined deep dive into a pure-pop sound that would make them famous.",The Hurting,83,Pitchfork,The 200 Best Songs of the 1980s
Diana Ross,“Upside Down”,1980,"Bernard Edwards and Nile Rodgers of Chic produced Diana Ross’ 1980 album Diana, but, before its release, the record was remixed without their permission: Ross' voice was moved to the forefront, the bass was reduced, the songs made flatter. Listening to the original Chic mixes of the album can feel like breathing oxygen into compressed airspace; like an unlatched accordion, the original mix unfolds to take up more space. Of course, either version is masterful: a concept record about falling for someone whose love isn't entirely reciprocated, of surrendering control. On ""Upside Down"", her words ring with the confidence of someone who's chosen acceptance: ""Respectfully, I say to thee, I'm aware that you're cheating,"" she sings, as if afraid of upsetting the balance. It's a song about that sensation of ""falling""—a term far too shortsighted to encapsulate the upside-down, inside-out, round-and-round motion of a crush. So just as Edwards and Rodgers’ songwriting suggests a box tumbling down stairs, Ross stands tall inside, enjoying the ride and fearing the landing. —David Drake",Diana,82,Pitchfork,The 200 Best Songs of the 1980s
Zapp,“Computer Love”,1986,"Roger Troutman called his talk box the Ghetto Robot or the Electric Country Preacher; his longtime friend Bootsy Collins called it the Cosmic Communicator, the mythological equivalent to MJ’s sequined glove, a drug addiction: ""We were able to translate this unspeakable sign language into street talk, on-the-corner croonin', babble, and liquid lovemaking... It is forbidden for you to know the secrets. It will always be a mystery."" By ""Computer Love"", Troutman’s family band Zapp had already optimized the golden ratio of bounce to ounce and laid the blueprint for g-funk even more directly than Parliament, but spiritual advisor George Clinton had dipped and album sales were tanking. But then there was ""Computer Love"": that rare, logic-defying union of man and crudely-rigged machine where the latter only heightens the humanity of the former (a balance later mastered by '05 T-Pain, '08 Lil Wayne, and '12 Future Hendrix), power lines sparking in a quiet storm. Credit due to Shirley Murdock and brother Larry Troutman, both co-writers, but the android romance was all Roger—a guy who re-learned the spoken alphabet to better fuse with he and his brothers’ homemade talk boxes that regularly electrocuted him and fucked up his stomach. He was a martyr for the funk in every sense; 14 years later, Larry fired four shots into his brother and then killed himself behind their Dayton, Ohio family studio. But first, and for years thereafter, ""Computer Love"" wedged its way into not just West coast rap legend, but to NYC, Chicago, Baton Rouge, and presumably out into the cosmos. —Meaghan Garvey",Melody Maker,81,Pitchfork,The 200 Best Songs of the 1980s
Boogie Down Productions,“South Bronx”,1986,"When Queens legends Marley Marl and MC Shan, members of the famed Juice Crew, released ""The Bridge"" in 1985 they didn’t know they’d be starting a firestorm. The record was meant to simply big up their borough, but it was misinterpreted by KRS-One as revisionist history. It’s well-established that the Bronx is the birthplace of hip-hop, but in ""The Bridge"", MC Shan seems to imply otherwise: “You love to hear the story again and again/ Of how it all got started way back when/ The monument is right in your face/ Sit and listen for a while to the name of the place."" If Queensbridge was falsely claiming the rap birthright as its own on wax, then that would be tantamount to a formal attack on the Bronx legacy and a full-on declaration of inner city war. The Boogie Down Productions response was swift. In 1986, BDP released the thumping, Shan-slamming ""South Bronx"", which was equal parts dis record and hometown anthem.",Melody Maker,80,Pitchfork,The 200 Best Songs of the 1980s
The Specials,“Ghost Town”,1981,"On the surface, the Specials were an '80s reggae band that grew out of the racially egalitarian two-tone movement, but in essence were more like the Kinks: sharp-minded English guys who used satire to illustrate the ironies of their social world. Released during a deep recession and string of inner-city riots, ""Ghost Town"" was a grotesque musical-theater number that took the metaphor of its title literally, weaving spooky organs and lonesome, quasi-Arabian flutes into bleak, monochromatic dub. It became a hit, which is surprising only because it’s so unrepentantly grim—an instance where pop music didn’t just reflect the fantasies of a society, but the realities. In a little bit of contextual poetry, the band was in the process of breaking up. During sessions, members stood at the edges of the room, not speaking; at one point, one of the guitarists tried to kick a hole in the studio wall. The three biggest English music magazines at the time—Melody Maker, Sounds, and NME—called it the single of the year. —Mike Powell",Melody Maker,79,Pitchfork,The 200 Best Songs of the 1980s
Metallica,“Master of Puppets”,1986,"Metallica had little in common with the L.A. metal scene they would eventually escape for San Francisco's burgeoning thrash scene, except for one thing: ambition. Whereas that manifested in the Sunset Strip scene in conquests, both sexual and pharmaceutical, Metallica wanted to elevate thrash metal beyond its origins as a hybrid of the new wave of British heavy metal and hardcore. They already had a stronger grip on arrangements and songwriting than virtually all of their peers when Kill 'Em All came out, but 1986’s Master of Puppets, and its title track especially, remains the hallmark of metal as a creative force to this day.",Kill 'Em All,78,Pitchfork,The 200 Best Songs of the 1980s
Fingers Inc.,“Can You Feel It?”,1986,"Electronic music's biggest point of contention from the uninitiated has always been a perceived lack of humanity in its machine-made sounds. Björk delivered a sharp response to the cynics in a 1997 documentary about the making of Homogenic: ""I find it so amazing when people tell me that electronic music has not got soul. And they blame the computers. They point at the computers like, 'There's no soul here!' You can't blame the computer. If there's no soul in the music, it's because nobody put it there.""",Homogenic,77,Pitchfork,The 200 Best Songs of the 1980s
Black Flag,“Rise Above”,1981,"By the time Black Flag released its debut LP, Damaged, in 1981, the Los Angeles-based hardcore punk band was already on its fourth singer, third EP, and umpteenth U.S. tour. In many ways, the band’s sound and character had already been defined. Still, Damaged is the Black Flag album that most people turn to first. Damaged’s opening track, ""Rise Above"", is a suitable argument for the record’s enduring importance. It’s Black Flag at its most anthemic—a rallying cry that stands as the polar opposite to the inward-looking album-closing title track. It’s also the band’s first recording with then new singer, Henry Rollins. Whether or not you preferred Rollins among the band’s multitude of vocalists, you have to admit he was intense—a more formal front man who brought a heaviness and darkness to Black Flag.",Damaged,76,Pitchfork,The 200 Best Songs of the 1980s
Dinosaur Jr.,“Freak Scene”,1988,"In Our Band Could Be Your Life, author Michael Azerrad memorably details an encounter between Dinosaur Jr.'s J Mascis and Lou Barlow, the bassist he'd booted from the band. Nevermind had just shot up the charts, establishing Nirvana as mega-stars, and Barlow was beyond bitter. ""They fucking beat you to it!"" he fumed. ""You could have done it, you asshole, we could have fucking done it!"" Only years later did Barlow realize that Dinosaur never could have matched Nirvana's commercial appeal, but it's not a stretch to imagine them coming close. Under different circumstances, any number of underground singles could have broken before ""Smells Like Teen Spirit"", becoming the generational anthem that announced punk’s seize of the mainstream. ""Freak Scene"" was perhaps the strongest candidate among them.",Our Band Could Be Your Life,75,Pitchfork,The 200 Best Songs of the 1980s
Pixies,“Debaser”,1989,"""Debaser"" opens Pixies’ second album, Doolittle, a record that sounded more polished, in a good way, than its 1988 predecessor Surfer Rosa, and somehow felt educational. On ""Debaser"", Frank Black referenced Luis Buñuel and Salvador Dali’s 1929 silent surrealist short film Un Chien Andalou with a line about slicing up eyeballs, and echoed the film’s title with the repeated ""un chien andalusia,"" a joking mix of English, Spanish, French, and invented nonsense. It was the first time many of us heard about Surrealism, and we were just as naïve and over-intellectual, proud and posing as Black seemed to be—it came to define something about consciously taking the path less traveled, one that may involve seeming degraded or debased to brighter, shinier folk. ""Debaser"" jams what Pixies do best into under three minutes of Black’s wildman vocals, Kim Deal’s ethereal echoes and sturdy bass, Joey Santiago’s angular, earworm guitars, Dave Lovering’s punched-up drums, all locking together seamlessly. It’s an anthem for when you’re old enough to get it, but you’re still figuring things out. —Brandon Stosuy",Doolittle,74,Pitchfork,The 200 Best Songs of the 1980s
Bad Brains,“Pay to Cum”,1982,"Bad Brains had many contemporaries on the early '80s hardcore punk circuit, but few actual peers. ""Pay to Cum"" first appeared on a 7'' single in 1980, and though it was technically predated by other hardcore singles such as Black Flag’s ""Nervous Breakdown"", there is no question that it is one of the cornerstones upon which the entire genre was built. With their background in jazz fusion, the Brains were simply better and more versatile musicians than nearly anyone else in their field, and every element of their musical approach was always a notch or two beyond what early hardcore listeners had any right to expect. Their rhythm section was lithe and muscular, guitarist Dr. Know was one of the rare ""punk"" musicians to develop his own distinctive signature guitar tone, and charismatic frontman H.R. was able to slip his voice elusively between octaves and punctuate his live performances with perfectly executed backflips.","Well, they blew up the Chicken Man in Philly last night…",73,Pitchfork,The 200 Best Songs of the 1980s
Bruce Springsteen,“Atlantic City”,1982,"Well, they blew up the Chicken Man in Philly last night…","Well, they blew up the Chicken Man in Philly last night…",72,Pitchfork,The 200 Best Songs of the 1980s
Pet Shop Boys,“West End Girls”,1984,"If the '80s were a decade of decadence, then Neil Tennant sounds bored by the spectacle of it all. On the Pet Shop Boys’ first single, he comes across as an exquisitely cynical tour guide, unimpressed by the posturing of West End girls and East End boys and less than shocked by some poor soul’s descent into violence during the first verse. ""There’s a gun in your hand pointed at your head."" Yawn. Ennui is not a virtue, but a survival mechanism in this paranoid version of London, which somehow fueled a dance-pop smash on both sides of the Atlantic.",Please,71,Pitchfork,The 200 Best Songs of the 1980s
Prince,“When You Were Mine”,1980,"Before there was Sign 'o' the Times, before there was Purple Rain, there was Dirty Mind. The album that Prince started the '80s off with, essentially a collection of bedroom demos, was simultaneously his most innocuous and his most brash. It featured surprisingly graphic sounds about incest, oral sex, and other sordid subjects, with the fidelity and scope of a bedroom demo one-man-band. ""When You Were Mine"", which softened his trademark funk into something closer to jangle pop, was one of the most shocking turns on the whole record. What starts as a typical I-want-you-back-lament turns a corner quickly: ""You let all my friends come over and meet/ And you were so strange/ You didn't have the decency to change the sheets."" That'll raise an eyebrow or two. And then there's the ""I never was the kind to make a fuss/ When he was there/ Sleeping in between the two of us,"" all presented with the same doe-eyed expression. You'd never guess what he was saying unless you listened closely.",Sign 'o' the Times,70,Pitchfork,The 200 Best Songs of the 1980s
Biz Markie,“Just a Friend”,1989,"By definition, Biz Markie didn’t fit the standard of what rappers were supposed to be. In the era of Rakim, KRS-One, and Big Daddy Kane, Biz was the anti-lyricist. He was a DJ and beat boxer, so he was undoubtedly hip-hop, but his aesthetic was rooted in a comedy that connected with listeners on a raw level. Released in 1989, ""Just a Friend"" turned singer Freddie Scott’s ""You Got What I Need"" into a lovelorn anthem, the hook sung so terribly that you couldn’t help but embrace its gut-level emotion. And it had great lasting images: The beat itself had raw, hypnotic drums, and the video featured Biz in a Beethoven wig and blazer, banging out the keys. We never find out who the girl was that broke Biz’s heart. (Just call her Blah Blah Blah.) The lasting takeaway? ""Don’t ever talk to a girl who says she just has a friend."" Who knew Biz was so profound? —Marcus J. Moore",not,69,Pitchfork,The 200 Best Songs of the 1980s
Guns N' Roses,“Sweet Child o' Mine”,1987,"You cannot discuss ""Sweet Child o' Mine"" without talking about the opening riff. It's tied to Slash's essence—to his mop, his shades, his Les Paul, his swing that's hard but not jagged, smooth but not sickeningly slick. Hating that riff is not an option. If it comes on rock radio, even if you know rock radio has contributed to the stagnation of mainstream rock, you perk up and you're not turning it off. Would-be ""guitar heroes"" at Guitar Center can't diminish it. Legions of no-time white-collar bros at karaoke bars who couldn't imitate Axl Rose's sway even if his tight white shorts were grafted onto their skin can't either. Not even a piss-ass performance at last year's Golden Gods could kill that riff.",not,68,Pitchfork,The 200 Best Songs of the 1980s
The Replacements,“Alex Chilton”,1987,"Depending on what gossip you choose to believe, the late Alex Chilton may have thought Paul Westerberg tried too hard. Imagine the unshakably insouciant Westerberg, reduced to a fanboy in front of his hero. We're never as uncool as when it comes to what we love, and the Replacements frontman loved Big Star. In 1987, Big Star were still one of those obscure bands cited by heads wise enough to have snagged #1 Record, Radio City, or 3rd before they disappeared into the ether, or some other record head's collection. The Replacements, meanwhile, had just suffered their first serious lineup change, after kicking out lead guitarist Bob Stinson for being an alcoholic. They'd begun as snotty hardcore brats, become heart-on-sleeve drunkards unafraid to sing about androgyny and unrequited love, even signed to a major label in order to get as big as their friends in R.E.M. Only they remained on the fringe of the American mainstream: After releasing two perfect records, 1984's Let It Be and 1985's Tim, to nothing but acclaim from the heads and the college kids, it seemed they might risk becoming one of those bands that almost was.",#1 Record,67,Pitchfork,The 200 Best Songs of the 1980s
Echo & the Bunnymen,“The Killing Moon”,1984,"Formed during the late '70s in Liverpool, England, Echo & the Bunnymen’s music combined '60s psychedelic rock sprawl with post-punk experimentation. Its songs were seemingly guided forward by singer Ian McCulloch’s opaque and gloomy lyrics, rather than the other way around. By 1984’s Ocean Rain, the band—led by guitarist Will Sergeant and McCulloch— cast a more focused eye to pop structure and arrangement.",Ocean Rain,66,Pitchfork,The 200 Best Songs of the 1980s
David Bowie,“Let’s Dance”,1983,"After tackling surreal folk, conceptual proto-punk, androgynous glam, plastic soul, and cocaine-fueled art rock, David Bowie was interested in making one thing in the early '80s: hits. Looking to pay postmodern tribute to the simple power of early rock'n'roll staples like ""Twist and Shout"", Bowie recruited Chic's Nile Rodgers, who was considered something of a disco casualty at the time, to help produce what would become 1983's Let's Dance. The initial sketch of the album's title track came from Bowie, though it was far from an obvious smash. ""It was not a song you could dance to,"" Rodgers has said, describing the folky demo. So the virtuoso musician switched out Bowie's strumming chords with sharp guitar stabs and made room for a groove that could enliven both elite downtown clubs and totally lame weddings—which is precisely what it's done ever since. The song remains Bowie's biggest-ever hit. His plan worked. —Ryan Dombal",Let's Dance,65,Pitchfork,The 200 Best Songs of the 1980s
Stevie Nicks,“Edge of Seventeen”,1982,"Stevie Nicks was a sucker for theatrics, but over half a decade in Fleetwood Mac had brought her too much of the wrong kind of drama. In 1981, she was dealing with Tusk's flabby 13-month gestation, Lindsey Buckingham's God complex, and a tour of Europe in Hitler's old train, which will do wonders for your coke-induced paranoia. Recorded live in the studio in just a few days, Nicks' solo debut Bella Donna marked her spiritual realignment, casting demons and scrubs (if not drugs) out. Lead single ""Stop Draggin' My Heart Around"" exorcised bad love; prompted by the almost simultaneous deaths of John Lennon and Nicks' uncle, ""Edge of Seventeen"" then looks inward to evaluate what really matters, and comes out honoring lost life through unparalleled determination.",Tusk,64,Pitchfork,The 200 Best Songs of the 1980s
